dsi_part2_resinintro1 | Здесь продается корабль, который идеально подходит для нашего предприятия по сбору газа.  Давайте купим его и добавим во флот.
dsi_part2_resinintro2 | Сбор газа - медленный процесс.  Наша цель должна состоять в том, чтобы разместить этот корабль внутри плотной туманности метреона, медленно поглощая газ и перерабатывая его с течением времени.  Как только мы окажемся в туманности, мы не сможем легко модернизировать корабль, поэтому мы хотим настроить его как можно больше заранее.
dsi_part2_resinintro3 | Я переведу больше стартового капитала, и вы сможете оснастить корабль по своему усмотрению.
dsi_part2_resinintro4 | Процесс изготовления Смолы Звездных Врат начинается с Газосборника, собирающего Газ Метреона.  Затем мы направляем его в Химический Завод для производства Обработанного Метреона, затем в Химическую Лабораторию, где можно синтезировать Смолу Звездных Врат.
dsi_part2_resinintro5 | Вам понадобится все это оборудование для начала.  Я бы рекомендовал Газосборники, Химические Заводы и Химические Лаборатории, по крайней мере, по четыре каждого.  Вам также понадобятся Резервуары для буферизации промежуточных продуктов и модернизация Энергосети.
dsi_part2_resinintro6 | Вам, возможно, придется немного поискать, если на местном торговом посту нет всего, что вам нужно.
dsi_part2_resinintro7 | Как только корабль будет готов, соедините его с одним из ваших кораблей, способных к гиперпрыжкам, и прыгните в ближайшую туманность, чтобы начать процесс сбора газа.
dsi_part2_scene_x1 | На нашей фабрике в поясе астероидов назревает ситуация.  Вам лучше взглянуть.
dsi_part2_scene_x2 | Я поговорю с ним.
dsi_part2_scene_x3 | Рэймонд.  Прошло довольно много времени.  Как ты поживаешь?
dsi_part2_scene_x4 | Капитан, я позабочусь об этом.  Моя частная охрана уже в пути.  Я буду удерживать его в разговоре, но нет необходимости в кровопролитии.
dsi_part2_scene_x5 | Ты получил компенсацию за свою работу, Рэймонд.  Ты подписал контракт.
dsi_part2_scene_y1 | Он там?  Александр?  Где он?
dsi_part2_scene_y2 | Я не буду спрашивать снова.  Я требую поговорить с Александром Элистаром.  Немедленно!  Я вооружен!
dsi_part2_scene_y3 | Как я поживаю?  Ты прекрасно знаешь, как я поживал.  Я здесь, чтобы забрать свою долю.
dsi_part2_scene_y4 | Проекты были мои.  Патенты были мои!  Все это, все это построено на моей работе.
dsi_part2_scene_y5 | За гроши!  Ты меня обманул, а теперь это стоит миллионы!
dsi_part2_scene_y6 | Я хочу свою долю.  Впусти меня в дело.  10% владения этим твоим новым предприятием.  Я веду себя разумно, но закон на моей стороне.  Не заставляй меня закрыть тебя, Александр.
dsi_part2_scene_y7 | Ты не оставил мне выбора.
dsi_part2_scene_y8 | Я приду за тобой, Александр, и на этот раз я не прошу 10%. Я хочу все.
dsi_part2_scene_z1 | Это корабль Частной Охраны DOGMA, под эксклюзивным контрактом с A.J.E Industries.
dsi_part2_scene_z2 | Вы действуете опасным и угрожающим образом в окрестностях корпоративного объекта A.J.E.
dsi_part2_scene_z3 | Вам приказано отступить и немедленно уйти.
dsi_part2_scene_z4 | Мы уполномочены конвенцией дальнего космоса на использование смертоносной силы в защиту активов нашего клиента.
dsi_part2_scene_z5 | БОЛЬШЕ ПРЕДУПРЕЖДЕНИЙ НЕ БУДЕТ.
dsi_part2_secondpartcomplete1 | Я уверен, вы заметили, что мы зарабатываем небольшое состояние на всем этом.  По правде говоря, я делаю это не ради дохода.  У меня уже больше, чем я когда-либо смогу потратить.  Но у меня заканчивается время.  Врачи дали мне это ясно понять.
dsi_part2_secondpartcomplete2 | Я уже довольно много лет на этом свете.  У меня была своя доля успеха, построил свою империю, свое состояние.  Я живу комфортной жизнью.  Но я все больше и больше думаю о том, что я хочу сделать с оставшимся временем.
dsi_part2_secondpartcomplete3 | Я просто хочу быть первым в чем-то грандиозном.  Первым человеком, посетившим другую галактику.  Александр Джеймс Элистар.  Это имя, которое люди запомнят.
dsi_part2_summary | Возобновить работу над Звездными Вратами с X
dsi_part2_thirdpartcomplete1 | Мы закончили, Капитан.  Это было невероятное проявление промышленной мощи.  На Рынке никого даже близко к нам нет, и мы, по сути, и есть Проект Андромеда.  Они нуждаются в нас сейчас.
dsi_part2_thirdpartcomplete2 | Давайте сделаем еще один перерыв, и я свяжусь с вами, когда Проект Андромеда выпустит манифест для следующей фазы.
dsi_part2_thirdpartcomplete3 | Вы должны знать, что мои врачи продолжают приносить мне плохие новости.  Каждый раз, когда я разговариваю с ними... что ж, я не знаю, сколько у меня осталось времени.  Это будет мой последний проект.  Я просто надеюсь, что у меня будет время его закончить.
dsi_part2_title | Промышленники Дальнего Космоса, Часть 2
dsi_x_canceldeal1 | Я разочарован, Капитан. Вы отступаете после всех инвестиций, которые я вложил в этот проект?
dsi_x_canceldeal2 | Вы пожалеете об этом.
dsi_x_canceldeal3 | До свидания, Капитан.
dsi_xthanks1 | Спасибо, Капитан.  Я ценю оперативный платеж.
dsi_xthanks2 | Платеж получен, спасибо, Капитан.
dsi_xthanks3 | Я получил свою долю.  Отличная работа, Капитан.
dsi_xwarning1 | Капитан, я вижу, что вы продали партию деталей Звездных Врат, но я не получил соответствующего платежа.  Мы договорились делить всю выручку 50/50.  Эта установка стоит мне целое состояние, и мне нужно начать получать отдачу.  Пожалуйста, переведите средства на мой счет как можно скорее.
dsi_xwarning2 | Капитан, я был уверен, что четко изложил наше соглашение.  Не забывайте, кому принадлежит эта станция и все оборудование на борту.  50/50 - вот о чем мы договорились.
dsi_xwarning2_part1 | Капитан, я был уверен, что четко изложил наше соглашение.  Не забывайте, кому принадлежит эта станция и все оборудование на борту.  50/50 - вот о чем мы договорились.
dsi_xwarning2_part2 | Я думал, что могу вам доверять.  Заплатите мне деньги, которые вы должны, немедленно, или я буду вынужден обострить ситуацию.
dsi_xwarning3 | Капитан, это ваше последнее предупреждение.  Вы сейчас преднамеренно удерживаете выручку от продаж, которая юридически принадлежит мне.  Если вы не заплатите то, что должны, немедленно, у меня не будет выбора, кроме как расторгнуть наше соглашение, захватить контроль над моей станцией и возместить любые финансовые потери непосредственно с вас.
ellipsis | ...
entity_dead | МЕРТВ
entity_death_co2poisoning | Углекислый Газ
entity_death_dehydration | Обезвоживание
entity_death_injury | Смертельная Травма
entity_death_radiation | Радиация
entity_death_starvation | Голод
entity_death_suffocation | Удушье
entity_dehydrated | ОБЕЗВОЖЕН
entity_fainted | В ОБМОРОКЕ
entity_radiation | ОБЛУЧЕН
entity_stunned | ОГЛУШЕН
entity_suffocating | ЗАДЫХАЕТСЯ
entity_suitrequired | ТРЕБУЕТСЯ СКАФАНДР
entity_unconscious | БЕЗ СОЗНАНИЯ
episode_awardreceived | НАГРАДА ПОЛУЧЕНА
episode_episodecompleted | ЭПИЗОД ЗАВЕРШЕН
episode_part1 | ЧАСТЬ 1
episode_part2 | ЧАСТЬ 2
episode_part3 | ЧАСТЬ 3
episode_part4 | ЧАСТЬ 4
episode_part5 | ЧАСТЬ 5
equipment_blocked | ЗАБЛОКИРОВАН
equipment_factory_make | Произвести *X
equipment_factory_refine | Обработать *X
equipment_factory_stop | ОСТАНОВИТЬ
equipment_factory_stopped | ОСТАНОВЛЕН
equipment_output | ВЫХОД
equipment_power | ПИТАНИЕ
equipment_robotarm_forcedrop | ПРИНУДИТЕЛЬНЫЙ СБРОС
equipment_robotarm_nopickup | ВЫБРАТЬ ТИП
equipment_robotarm_pickupnone | НЕТ
equipment_storagecrate_capacity | ВМЕСТИМОСТЬ
equipment_storagecrate_dumping | СБРОС
equipment_storagecrate_permitcrewload | ЗАГРУЗКА ЭКИПАЖЕМ
equipment_storagecrate_permitcrewunload | РАЗГРУЗКА ЭКИПАЖЕМ
equipment_storagecrate_quantity | ХРАНИТСЯ: *X/*Y
equipment_storagecrate_refill_disable | ПРИОРИТЕТ ХРАНИЛИЩУ
equipment_storagecrate_refill_enable | ПРИОРИТЕТ ЗОНАМ
equipment_temperature_short | ТЕМПЕРАТУРА
equipment_weaponsconsole_connected | Управляется Центром Управления Оружием
equipment_weaponsconsole_deselect | НЕТ
equipment_weaponsconsole_extradescription | *X Подключенных орудий
equipment_weaponsconsole_locked | СЛОТ *X ЗАБЛОКИРОВАН
equipment_weaponsconsole_noselection | ВЫБРАТЬ ОРУЖИЕ
evacuationobjective_accepted1 | Каждая колонизированная планета, которую вы посетите, будет иметь гражданских, нуждающихся в эвакуации.
evacuationobjective_accepted2 | Вам нужно будет расширить вашу жилую палубу и даже перейти на корабль побольше в конечном итоге.
evacuationobjective_award | НАГРАДА ЗА ЭВАКУАЦИЮ
evacuationobjective_description1 | Некоторые из наших ученых не верят, что коллапс пустоты когда-либо можно будет остановить.
evacuationobjective_description2 | Если это правда, то миллиарды людей потребуют эвакуации с наших родных планет.
evacuationobjective_description3 | Никогда не было эвакуации такого количества людей одновременно.
evacuationobjective_description4 | И мы даже не знаем, куда мы можем отправиться, чтобы быть в безопасности.
evacuationobjective_nextbonus | Следующий бонус при эвакуации *X гражданских : $*Y.
evacuationobjective_success | Эвакуировано *X гражданских
evacuationobjective_successbonus | Эвакуировано *X гражданских. Бонус финансирования $*Y.
evacuationobjective_title | ОСОБАЯ МИССИЯ: ЭВАКУАЦИЯ
evacuationobjective_total | Вы эвакуировали *X гражданских с обреченных родных миров.
factory_stockpileoutput | НАКАПЛИВАТЬ
factory_stockpileoutput_tooltip | НАКАПЛИВАТЬ\n\nКогда отмечено, произведенные предметы будут немедленно выгружены в любую область хранения груза, накапливая предмет.\n\nЕсли не отмечено, произведенный предмет останется до тех пор, пока не будет где-то использован, или пока не будет доступно конкретное грузовое пространство.
feedback_button | Оставить Отзыв
filedialog_title | Выберите Файл
