bravenewsector_part2_x1 | Снова здравствуйте, Капитан, Проект Андромеда очень впечатлен образцами, которые вы им отправили. Они хотят, чтобы ваша работа над Звездными Вратами продолжалась.
bravenewsector_part2_x3 | Я должен предупредить вас, ходят слухи, что их план - полностью взять Звездные Врата под свой контроль. Они будут взимать с любого, кто захочет их использовать, целое состояние, предотвращая любую конкуренцию и собирая все ресурсы в новой галактике для себя. Они станут более могущественными, чем любая сущность, которую мы видели раньше.
bravenewsector_part2_x4 | Пожалуйста, не позволяйте этому случиться, Капитан. Так много в моей жизни и так много моих проектов было сделано исключительно ради прибыли, я не могу позволить этому стать одним из них. Звездные Врата слишком важны и ценны для нашего вида, чтобы быть под их контролем.
bravenewsector_part2_x5 | Я установил бэкдор, который заставит Звездные Врата самоуничтожиться, если вы прикажете. Вы должны активировать его, если слухи окажутся правдой.
bravenewsector_part2_x6 | К сожалению, мне сообщили плохие новости, и меня не будет намного дольше. Я хотел бы передать вам полное владение фабрикой в знак благодарности за помощь в завершении этого последнего проекта.
bravenewsector_part2_x7 | Похоже, мы завершили его как раз вовремя.
bravenewsector_part2_x8 | Это наш последний звонок, Капитан. Желаю вам удачи. Еще раз спасибо, и до свидания.
bravenewsector_part3_artemis_1a | Капитан? Это вы? Что вы здесь делаете? Так приятно вас видеть!
bravenewsector_part3_artemis_1b | Приветствую, Капитан, Проект Андромеда нанял меня для работы над синтезом кристаллов, производимых существом, которое я обнаружил. Я назвал их тиддлеты.
bravenewsector_part3_artemis_2a | Проект Андромеда нанял меня для работы над синтезом кристаллов тиддлетов, которые мы обнаружили во время наших исследований, и я вижу, что они отправили вас, чтобы предоставить мне зелеон.
bravenewsector_part3_artemis_2b | После смерти в ядре тиддлета формируется кристалл. Моя задача - найти способ производить эти кристаллы, не выращивая при этом тиддлетов.
bravenewsector_part3_artemis_3a | Вижу, вы хорошо заботитесь о тех тиддлетах! Многое изменилось с момента взрыва фермы тиддлетов. Теперь они охраняемый вид, и причинять им вред строго запрещено.
bravenewsector_part3_artemis_3b | Нейбидиум и зелеон, которые вы обнаружили, могут быть ключом к моим исследованиям.
bravenewsector_part3_artemis_4a | Многое изменилось с момента взрыва фермы тиддлетов. Теперь они охраняемый вид, и причинять им вред строго запрещено.
bravenewsector_part3_artemis_5a | Один момент, Капитан, я отправил челнок, чтобы получить ресурсы от вас.
bravenewsector_part3_artemis_5b | К сожалению, похоже, у вас нет ресурсов, которые мне нужны для моего эксперимента, когда у вас будет необходимое количество, вернитесь, и я заберу их у вас.
bravenewsector_part3_artemis_6 | Отлично! Это должны быть все ресурсы, которые мне нужны. Я проведу эксперименты и свяжусь с вами, когда закончу.
bravenewsector_part3_artemis_7 | Скоро поговорим, Капитан!
bravenewsector_part3_artemis_results_1 | Здравствуйте, Капитан! У меня невероятные результаты. Используя мощный зелеоновый лазер, мы можем заряжать синтетические кристаллы из Нейбидиума, чтобы достичь свойств, подобных кристаллам тиддлетов.
bravenewsector_part3_artemis_results_3 | Это фантастический прорыв, но я должен предупредить вас, что лазер невероятно радиоактивен и очень быстро убьет ваш экипаж, если вы не будете правильно сдерживать его излучение.
bravenewsector_part3_artemis_results_4 | Вернитесь в мою систему, и я отправлю вам один из моих лазеров вместе с блокаторами радиации, чтобы обезопасить ваш экипаж.
bravenewsector_part3_artemis_results_5 | Следующий шаг - исследовать, как все это применимо к Звездным Вратам. Моя гипотеза состоит в том, что мы можем использовать свойства энергетической плотности кристалла, чтобы обеспечить прыжки намного дальше, чем следующий сектор.
bravenewsector_part3_artemis_results_6 | Удачи с вашими исследованиями, Капитан.
bravenewsector_part3_deliverneubidium | Доставьте образец Нейбидиумных Слитков [*X/*Y]
bravenewsector_part3_deliversample | Доставьте ресурсы
bravenewsector_part3_deliverzeleon | Доставьте образец Экранированного Зелеона [*X/*Y]
bravenewsector_part3_intro_rep1 | Снова здравствуйте, Капитан. Поздравляем с завершением последней фазы проекта Звездные Врата! Мы все очень впечатлены вашей приверженностью и преданностью.
bravenewsector_part3_intro_rep2 | У проекта для вас новая задача. Один из наших ученых исследует новую форму жизни под названием тиддлеты.
bravenewsector_part3_intro_rep3 | После смерти в ядре тиддлета формируется кристалл. Этот кристалл обладает необычайной энергетической плотностью, что именно то, что нам нужно для увеличения дальности гиперпространственных прыжков Звездных Врат.
bravenewsector_part3_intro_rep4 | Проект Андромеда с удовольствием бы нещадно эксплуатировал этих тиддлетов, но из-за недавних происшествий они стали строго охраняемым видом. Ученый, которого вы собираетесь посетить, исследует, как производить их кристаллы этичным способом. Он считает, что ресурсы нового сектора станут прорывом для его исследований.
bravenewsector_part3_intro_rep5 | Посетите его и предоставьте ему образец зелеона.
bravenewsector_part3_receiveblockers | Получите Блокаторы Радиации [*X/*Y]
bravenewsector_part3_receivecrystal | Получите Пустой Кристалл
bravenewsector_part3_receiveequipment | Получите новое оборудование от Артемиса
bravenewsector_part3_receivelaser | Получите Лазерный Инфузор
bravenewsector_part3_receivezeleon | Получите Энергетическую Ячейку Зелеона
bravenewsector_part3_summary | Помогите ученому с его исследованиями.
bravenewsector_part3_title | Дивный Новый Сектор, Часть 3
bravenewsector_part3_wait_rep1 | Спасибо, что сделали это, Капитан, Артемис будет связываться с вами напрямую с этого момента.
bravenewsector_part3_wait_rep2 | До свидания.
bravenewsector_part3_waitforresults | Дождитесь звонка Артемиса о его эксперименте
bravenewsector_summary | Исследуйте новый сектор
bravenewsector_title | Дивный Новый Сектор
buynow_button | КУПИТЬ СЕЙЧАС
calltoarms_harken_1 | Капитан, я начальник безопасности этого сектора, и мне нужна ваша помощь.
calltoarms_harken_2 | По всему сектору есть люди в беде, которым нужна наша помощь.
calltoarms_harken_3 | Я слишком перегружен. Не могу уследить за всем. Ваших способностей достаточно, и я буду рядом, чтобы дать совет, когда смогу.
calltoarms_harken_4 | На случай, если вы решите помочь, я отметил местоположения на вашей карте ЗОЛОТЫМИ МАРКЕРАМИ.
calltoarms_harken_5 | Спасибо, Капитан.
calltoarms_harkenrailroad_1 | Меня зовут Командир Харкен, и я Начальник Частной Безопасности сектора.
calltoarms_harkenrailroad_2 | Происходит кризис, Капитан.  Торговые суда пропадают по всему сектору.  Я подозреваю нечестную игру, и мне нужна ваша помощь для расследования.
calltoarms_harkenrailroad_3 | Мы получили сообщения о кораблекрушении поблизости. Я полагаю, что это обломки THE INTERSTELLAR PROSPECTOR - большого торгового судна, пропавшего вчера.
calltoarms_harkenrailroad_4 | Отправляйтесь к месту кораблекрушения и ищите Бортовой Самописец в обломках.  Это устройство будет содержать записи их последних моментов.
calltoarms_harkenrailroad_5 | Чтобы собрать Бортовой Самописец, вам нужно установить ОТСЕК ДЛЯ ДРОНОВ и как минимум один ЛОГИСТИЧЕСКИЙ ДРОН. Вы можете купить их на любой Верфи или Колонии.
calltoarms_harkenrailroad_6 | Я отметил местоположение кораблекрушения на вашей карте как Золотой Маркер.  Удачи, Капитан.
communicator_incomingcall | ВХОДЯЩИЙ ВЫЗОВ...
communicator_outgoingcall | ВЫЗОВ...
credits_0 | The Last Starship
credits_1 | Разработано\nIntroversion Software
credits_10 | Программист\nJim Buck
credits_11 | Программист\nToby O'Donoghue
credits_12 | Программист\nRaphael Tasseel
credits_13 | Программист\nThomas White
credits_14 | Программист\nJacob Hill
credits_15 | Маркетинг\nOliver Arundel
credits_16 | Строители Кораблей\nJohnny Struggles
credits_17 | Строители Кораблей\nJoseph Abboud
credits_18 | Строители Кораблей\nLindsay Fleay (DRx)
credits_19 | Благодарность всем,\nкто внес вклад в дизайн кораблей
credits_2 | Креативный Директор\nChris Delay
credits_20 | Благодарим за игру!
credits_3 | Управляющий Директор\nMARK MORRIS
credits_4 | Технический Директор\nJOHN KNOTTENBELT
credits_5 | Финансовый Директор\nTHOMAS ARUNDEL
credits_6 | Художник\nJesse Riggle
credits_7 | Звук\nAlistair Lindsay
credits_8 | Программист\nLouis Aldous
credits_9 | Программист\nAlfie Chenery
credits_playtime | Время Игры
credits_survivors | Выжившие
debugbuildpanel_armour | Броня
debugbuildpanel_cable | Кабель
debugbuildpanel_damage | Повреждение
debugbuildpanel_entity | Сущность
debugbuildpanel_equipment | Оборудование
debugbuildpanel_floor | Пол
debugbuildpanel_frame | Рама
debugbuildpanel_habitation | Жилье
debugbuildpanel_hull | Корпус
debugbuildpanel_interior | Интерьер
debugbuildpanel_pipe | Труба
debugbuildpanel_scaffold | Леса
debugbuildpanel_wall | Стена
designation_civilian | Гражданский
designation_crewquarters | Каюты Экипажа
dialog_add | Добавить
dialog_cancel | Отмена
dialog_close | Закрыть
dialog_closed | Закрыто
dialog_delete | Удалить
dialog_down | Вниз
dialog_exit | Выход
dialog_h | H
dialog_height | Высота
dialog_high | Высокий
dialog_load | Загрузить
dialog_loading | Загрузка...
dialog_low | Низкий
dialog_medium | Средний
dialog_name | Название
dialog_new | Новый
dialog_no | Нет
dialog_none | Нет
dialog_ok | Ок
dialog_open | Открыть
dialog_save | Сохранить
dialog_saveas | Сохранить Как
dialog_type | Тип
dialog_up | Вверх
dialog_w | W
dialog_width | Ширина
dialog_x | X
dialog_y | Y
dialog_yes | Да
dialog_z | Z
dialogcomponent_button | Кнопка
dialogcomponent_canvas | Холст
dialogcomponent_caption | Заголовок
dialogcomponent_checkbox | Флажок
dialogcomponent_container | Контейнер
dialogcomponent_custom | Пользовательский
dialogcomponent_dropdownmenu | Выпадающее Меню
dialogcomponent_iconbox | Окно Иконки
dialogcomponent_inputfield | Поле Ввода
dialogcomponent_inputslider | Ползунок Ввода
dialogcomponent_progressbar | Полоса Прогресса
dialogcomponent_scrollbar | Полоса Прокрутки
dialogcomponent_selectionlist | Список Выбора
dialogcomponent_selectionlistitem | Элемент Списка Выбора
dialogcomponent_titlecaption | Заголовок Окна
dialogeditor_back | Назад
dialogeditor_background | Фоновое Изображение
dialogeditor_caption | Заголовок
dialogeditor_component | Компонент
dialogeditor_create | Создать
dialogeditor_front | Передний
dialogeditor_grid | Сетка
dialogeditor_panel | Панель
dialogeditor_reloadlanguage | Перезагрузить Язык
dialogeditor_select | Выбрать
dialogeditor_test | Тест
dialogeditor_title | Редактор Диалогов
dialogeditor_window | Окно
dialogposition_absolute | Абсолютная
dialogposition_relative | Относительная
dialogposition_scaled | Масштабированная
dsi_action_canceldeal | Отменить сделку с X
dsi_action_payx | Заплатить X (долг: *X)
dsi_character_dogma | Охрана DOGMA
dsi_character_rep | Представитель Проекта Андромеда
dsi_character_x | Александр Джеймс Элистар
dsi_character_y | Рэймонд Дарнелл
dsi_funding_title | Получено Финансирование
dsi_objective_revenue | Общая выручка от продаж: $*X
dsi_part1_action_callX | Позвонить X
dsi_part1_action_deliverframes | Доставить 10 Рам Звездных Врат
dsi_part1_advert1 | Меня зовут Александр Джеймс Элистар, и я председатель и основатель A.J.E Industries.  У меня есть деловое предложение для вас.  Если вы будете заинтересованы в создании производственного объекта для меня, я верю, что с некоторой удачей и хорошей работой мы оба сможем получить существенную прибыль.
dsi_part1_advert2 | Пожалуйста, позвоните мне, чтобы обсудить детали.
dsi_part1_call1 | Капитан.  Возможно, вы уже знаете, но в этом секторе разрабатываются большие планы.  Есть проекты построить нечто... невероятное, транспортную систему с практически бесконечной дальностью, требующую современнейшего производства и промышленности.
dsi_part1_call2 | Звездные Врата, достаточно большие для наших самых массивных флотов, перемещающие человечество между галактиками, как будто они не более чем соседние звезды.  Новая мультигалактическая эра для человечества.
dsi_part1_call3 | За все мои годы я никогда не видел, чтобы столько капитала выделялось на один проект.
dsi_part1_call4 | Здесь для нас золотая возможность, но барьеры для входа высоки.  У меня есть активы, капитал и мощности, которые нам нужны для выполнения масштабных амбиций Проекта Андромеда.
