soundeditor_releasetitle | Release | 
soundeditor_soundnametitle | Sound Name | 
soundeditor_sourcetypetitle | Sound Type | 
soundeditor_stop | Stop | 
soundeditor_sustaintitle | Sustain | 
soundeditor_title | Sound Editor | 
soundeditor_volumetitle | Volume | 
soundinstanceeditor_title | Sound Instance Editor | 
soundparametereditor_chaintitle | Chain | 
soundparametereditor_linktitle | Linked To | 
soundparametereditor_smoothing | Smoothing | 
soundparametereditor_title | Sound Parameter | 
soundparametereditor_typetitle | Type | 
soundparametereditor_updatetitle | Update Type | 
special_dronebatchcollection | Drone Batch Collection | 
special_mininglaseraccuracy | Mining Laser Precision | 
special_mininglaseraccuracy2 | Mining Laser Precision 2 | 
special_sectorsurvey | Sector Surveying | 
special_stargatepart1 | Andromeda Project Phases 1, 2 | 
special_stargatepart2 | Andromeda Project Phase 3 | 
special_stargatepart3 | Andromeda Project Phases 4, 5 | 
special_tracksplitter | Splitter Tracks | 
speed_paused | PAUSED | 
speed_slow | SLOW | 
stargate_available_subtitle | Phase *X Available | 
stargate_award_subtitle | Phase *X Completed | 
stargate_award_title | STARGATE PROGRESS | 
stargate_energy_received | RECEIVED: *X MW | 
stargate_energy_required | REQUIRED: *X MW | 
stargate_help | To submit completed parts to the stargate project, sell them at any trade outpost in the sector | 
stargate_jumping | JUMP IN PROGRESS | 
stargate_power_button | START | 
stargate_power_fraction | SUPPLIED:\n*X MW / *Y MW | 
stargate_power_on_failed | FAILED | 
stargate_powered_off | POWERED OFF | 
stargate_powering_on | STARTING UP | 
stargate_ready_for_jump | READY FOR JUMP | 
stargate_testfire_help | Captain, the Stargate is ready for its first test. If supplied with enough power it should provide us access to a nearby uncharted sector. | 
stargate_unlocked_subtitle | Stargate window unlocked | 
stargate_warming_up | WARMING UP | 
stargatesectorwarning_harken_1 | Captain, the new sector needs to be surveyed before your sector map is populated with systems. We have a full scan underway for the sector, once it's completed more locations will be marked on your map. | 
stargatesectorwarning_harken_2 | In the systems surveyed so far we've found new resources and severe weather systems, which may be just a glimpse into what awaits us in this sector. | 
stargatesectorwarning_harken_3 | Who knows what you may find out here. Be careful, Captain. | 
stations_title | STATIONS | 
steamstore_button | Visit Steam Store | 
survey_captionmultiple | *X layers surveying | 
survey_captionnone | No survey in progress | 
survey_captionsingle | Surveyed by *X | 
survey_completed | SURVEY COMPLETED | 
survey_local_award_caption | *X *Y Unlocked | 
survey_local_noequipment | NO SUPERCOMPUTERS INSTALLED | 
survey_sector_award_caption | *X available to survey | 
survey_sector_award_title | SURVEY AVAILABLE | 
survey_sector_caption | *X scanning region | 
survey_sector_nothingtoscan | REGION FULLY SCANNED | 
survey_sector_title | SECTOR SCAN | 
survey_title | UNSURVEYED *X | 
survey_type_asteroid | Asteroid belt | 
survey_type_colony | Colony | 
survey_type_derelict | Derelict | 
survey_type_nebula | Nebula | 
survey_type_storm | Storm | 
survivalend_quitmessage | After a long and perilous journey, the survivors emerged into a new and uncharted galaxy.  Those left behind faced a desperate, nomadic life.  But those that made the jump face an even more uncertain future.  Humanity's survival remains on a knife edge... | 
survivalend_quitmessage1 | We hope you enjoyed playing the demo of The Last Starship. Your journey has just begun!  Unlock the full game to explore more Story Episodes, Survival Mode, Arena Mode, a full Ship Editor and more! | 
tactical_damaged | DAMAGED | 
tactical_detach_all | DETACH ALL | 
tactical_docked | --- DOCKED --- | 
tactical_evasion | EVASION | 
tactical_fire | FIRE | 
tactical_hold | HOLD | 
tactical_lowpower | LOW POWER | 
tactical_maneuvering | MANEUVERING | 
tactical_reloading | RELOADING | 
tactical_throttle | THROTTLE | 
tactical_undock | UNDOCK | 
tactical_velocity | VELOCITY | 
tactical_weapons | WEAPONS | 
tagline | THE LAST STARSHIP | 
tiddlet_boxed | Boxed | 
tiddlet_child | Baby | 
tiddlets3_summary | Assist the Institute with their experiments | 
toolsmenu_close | Close | 
toolsmenu_dialogeditor | Dialog Editor | 
toolsmenu_spriteeditor | Sprite Editor | 
toolsmenu_title | Tools Menu | 
translationeditor_english_tooltip1 | Unformatted English phrase | 
translationeditor_english_tooltip2 | Formatted English phrase | 
translationeditor_english_tooltip3 | This is what you are translating. | 
translationeditor_english_tooltip4 | You cannot change the English phrases. | 
translationeditor_folder | Open Folder | 
translationeditor_folder_tooltip | Opens the folder in which your modified translations are saved.\n\n"language.csv" is the file containing your modified translations. | 
translationeditor_modified | Modified Phrases | 
translationeditor_new_tooltip1 | Unformatted new translation | 
translationeditor_new_tooltip2 | Formatted new translation | 
translationeditor_new_tooltip3 | This is where you can change the translation.\n\nThis will affect your game only, unless you submit your updated translations to Introversion. | 
translationeditor_original_tooltip1 | Unformatted original translation | 
translationeditor_original_tooltip2 | Formatted original translation | 
translationeditor_original_tooltip3 | This is what is currently used in the game. | 
translationeditor_reset | Revert | 
translationeditor_reset_tooltip | Resets your modified translation back to the original translation. | 
translationeditor_unmodified | Unmodified Phrases | 
warning_deliveryblocked | DELIVERY BLOCKED | 
warning_storagerequired | CREATE STORAGE ZONES | 
warning_suitsrequired | SPACESUITS REQUIRED | 
warning_unbreathable | UNBREATHABLE | 
welfare_overlay_dehydrated | CREW DEHYDRATED | 
welfare_overlay_famished | CREW FAMISHED | 
welfare_overlay_hungry | CREW HUNGRY | 
welfare_overlay_severely_dehydrated | CREW SEVERELY DEHYDRATED | 
welfare_overlay_starving | CREW STARVING | 
welfare_overlay_thirsty | CREW THIRSTY | 
wishlist_button | Add to Wishlist | 
